date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:43:47	6040/6040	---M-Z	200	added ('OK')	font/ttf	etag:W/%225e7065a9-1798%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.ttf?jtzdu4	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.ttf	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:47	6116/6116	---M--	200	added ('OK')	font/woff	etag:%225e7065a9-17e4%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.woff?jtzdu4	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.woff	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:47	17639/17639	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225e7065a9-44e7%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.svg?jtzdu4	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.svg	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:48	81572/81572	---M--	200	added ('OK')	image/gif	etag:%225e7065a9-13ea4%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:48	1254/1254	---M--	200	added ('OK')	image/png	etag:%225e7065a9-4e6%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:48	603/603	---M--	200	added ('OK')	image/png	etag:%225e7065a9-25b%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:49	981/981	---M--	200	added ('OK')	image/png	etag:%225e7065a9-3d5%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:49	964/964	---M--	200	added ('OK')	image/png	etag:%225e7065a9-3c4%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:49	375/375	---M--	200	added ('OK')	image/png	etag:%225e7065a9-177%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
23:43:50	84/84	---M--	200	added ('OK')	image/png	etag:%225e7065a9-54%22	https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_vSep.png	J:/Rofid/Website%20Copy/Sastec/affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_vSep.png	(from https://affiliaya.itproffer.design/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.4.8)
